2018-11-05T22:47:47.740Z,38.8375015,-122.8294983,1.1,0.46
2018-11-05T22:36:45.339Z,62.3698,-151.2975,78.6,1.6
2018-11-05T22:35:10.228Z,62.4891,-151.609,95.6,1.8
2018-11-05T22:33:24.936Z,38.3857,-118.9045,8.5,1.5
2018-11-05T22:29:03.292Z,61.8528,-157.6758,14.6,1.4
2018-11-05T22:25:03.400Z,33.4853333,-116.8001667,3.98,0.35
2018-11-05T22:24:52.477Z,64.2776,-148.5497,5.9,1.2
2018-11-05T22:22:31.860Z,39.2651,-114.9805,0.6,1.9
2018-11-05T22:20:47.752Z,60.426,-140.3282,1,1.8
2018-11-05T22:16:21.217Z,63.6151,-149.6107,0,1.3
2018-11-05T22:08:29.020Z,36.9603333,-97.8413333,7.1,1.61
2018-11-05T22:06:37.892Z,60.1932,-151.5671,50.1,1.5
2018-11-05T22:05:12.090Z,36.0235,-117.7745,1.52,0.94
2018-11-05T21:46:29.080Z,37.6336667,-118.9158333,3.5,0.31
2018-11-05T21:41:00.420Z,18.6556,-64.2905,45,3.33
2018-11-05T21:40:34.720Z,34.0798333,-117.2071667,2.88,1.1
2018-11-05T21:23:43.860Z,36.0196667,-117.7748333,1.6,1.14
2018-11-05T21:15:45.843Z,62.2257,-151.1544,84.4,1.5
2018-11-05T21:05:11.280Z,-38.3106,-93.6487,10,4.9
2018-11-05T21:04:12.100Z,33.5053333,-116.7965,4.54,0.26
2018-11-05T21:02:21.560Z,19.4063339,-155.281662,0.33,1.86
2018-11-05T21:01:27.977Z,62.7236,-148.3193,11.2,1.4
2018-11-05T20:49:46.634Z,37.0129,-116.1976,5.1,-0.3
2018-11-05T20:48:26.782Z,61.8425,-157.732,3.2,1.5
2018-11-05T20:36:29.992Z,60.365,-141.2506,15,0.9
2018-11-05T20:32:09.500Z,34.7109,46.1835,10,4.2
2018-11-05T20:28:47.850Z,36.0218333,-117.776,1.96,0.2
2018-11-05T20:28:08.996Z,59.5108,-137.1952,0,2.5
2018-11-05T20:25:35.670Z,49.2821,-129.3748,10,4.3
2018-11-05T20:25:21.520Z,36.0196667,-117.7765,1.78,1.73
2018-11-05T20:18:05.228Z,59.8207,-136.7619,3.7,1.6
2018-11-05T20:14:48.285Z,39.3871,-119.8669,3.8,1.3
2018-11-05T20:00:00.480Z,33.3278333,-117.1598333,6.48,0.8
2018-11-05T19:56:17.000Z,34.9903333,-118.19,-0.8,1.47
2018-11-05T19:54:26.220Z,-49.6364,163.8276,10,4.5
2018-11-05T19:52:07.280Z,33.9878333,-116.9316667,7.03,1.54
2018-11-05T19:49:49.660Z,37.6046667,-118.8883333,1.94,0.39
2018-11-05T19:48:36.020Z,19.9181,95.4792,10,4.5
2018-11-05T19:39:38.560Z,13.0555,-90.3506,35,4.4
2018-11-05T19:37:44.680Z,34.0498333,-117.214,5.3,0.34
2018-11-05T19:29:22.350Z,33.0425,-116.4411667,6.75,0.96
2018-11-05T19:26:36.626Z,63.4982,-151.1031,5.1,1.3
2018-11-05T19:25:52.360Z,33.0425,-116.4395,6.36,0.76
2018-11-05T19:20:10.600Z,33.5126667,-116.7923333,3.38,0.86
2018-11-05T19:13:55.274Z,36.7268,-116.3096,7.7,-0.2
2018-11-05T19:09:44.160Z,38.4418333,-112.1816667,1.64,1.15
2018-11-05T19:08:47.190Z,36.0185,-117.7758333,2.22,1.03
2018-11-05T19:04:08.720Z,36.021,-117.7735,2.36,0.75
2018-11-05T18:55:03.550Z,36.9615,-97.8425,7.32,1.95
2018-11-05T18:40:28.160Z,33.4943333,-116.7971667,4.4,0.42
2018-11-05T18:35:53.560Z,-2.9044,119.4727,10,5.2
2018-11-05T18:28:28.810Z,38.7546654,-122.7143326,0.17,0.89
2018-11-05T18:28:18.000Z,35.7108333,-118.0748333,4.2,0.45
2018-11-05T18:28:12.450Z,33.5025,-116.7775,3.92,0.41
2018-11-05T18:26:38.599Z,65.5825,-149.8485,1.1,1.2
2018-11-05T18:21:40.640Z,52.0756667,-176.1098333,-0.09,0.6
2018-11-05T18:21:24.930Z,52.0488333,-176.1361667,3.67,1.05
2018-11-05T18:20:07.340Z,52.0726667,-176.137,4.72,-0.45
2018-11-05T18:14:47.730Z,33.583,-116.6146667,14.21,0.51
