CUST_NAME,AGE,GENDER,RACE,STATE,MONTHLY_INCOME,ONLINE_CUST
Cust3136,33,[1]Female,[2]Chinese,KUALA LUMPUR,8770,1
Cust3137,33,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,3440,1
Cust3138,33,[2]Male,[1]Bumiputra,PULAU PINANG,2910,1
Cust3139,33,[2]Male,[1]Bumiputra,SELANGOR,5540,1
Cust3140,33,[1]Female,[1]Bumiputra,SELANGOR,3800,1
Cust3141,33,[1]Female,[1]Bumiputra,MELAKA,3370,1
Cust3142,33,[2]Male,[1]Bumiputra,JOHOR,6360,1
Cust3143,33,[2]Male,[1]Bumiputra,SELANGOR,12850,1
Cust3144,33,[2]Male,[1]Bumiputra,KEDAH,4700,1
Cust3145,33,[2]Male,[1]Bumiputra,TERENGGANU,2150,1
Cust3146,33,[1]Female,[1]Bumiputra,PERAK,3430,1
Cust3147,33,[1]Female,[2]Chinese,SELANGOR,6290,1
Cust3148,33,[2]Male,[2]Chinese,SELANGOR,3630,1
Cust3149,33,[2]Male,[1]Bumiputra,SELANGOR,9090,1
Cust3150,33,[2]Male,[1]Bumiputra,KUALA LUMPUR,3030,1
Cust3151,33,[1]Female,[1]Bumiputra,SABAH,2650,1
Cust3152,33,[1]Female,[1]Bumiputra,KUALA LUMPUR,2230,1
Cust3153,33,[1]Female,[1]Bumiputra,PERAK,1920,1
Cust3154,33,[1]Female,[1]Bumiputra,PERAK,12700,1
Cust3155,33,[2]Male,[1]Bumiputra,SELANGOR,3730,1
Cust3156,33,[1]Female,[3]Indian,NEGERI SEMBILAN,7540,1
Cust3157,33,[2]Male,[3]Indian,NEGERI SEMBILAN,3550,1
Cust3158,33,[1]Female,[1]Bumiputra,KUALA LUMPUR,4630,1
Cust3159,33,[2]Male,[1]Bumiputra,PULAU PINANG,9550,1
Cust3160,33,[1]Female,[2]Chinese,PULAU PINANG,15000,1
Cust3161,33,[2]Male,[1]Bumiputra,TERENGGANU,2620,1
Cust3162,33,[2]Male,[1]Bumiputra,KUALA LUMPUR,3360,1
Cust3163,33,[2]Male,[1]Bumiputra,KEDAH,4230,1
Cust3164,33,[1]Female,[1]Bumiputra,SELANGOR,11770,1
Cust3165,33,[2]Male,[1]Bumiputra,JOHOR,4860,1
Cust3166,33,[1]Female,[1]Bumiputra,SELANGOR,8700,1
Cust3167,33,[1]Female,[1]Bumiputra,SELANGOR,6440,1
Cust3168,33,[1]Female,[1]Bumiputra,KEDAH,2670,1
Cust3169,33,[1]Female,[3]Indian,SELANGOR,3100,1
Cust3170,33,[1]Female,[1]Bumiputra,PAHANG,2550,1
Cust3171,33,[1]Female,[3]Indian,SELANGOR,7600,1
Cust3172,33,[2]Male,[1]Bumiputra,SELANGOR,6210,1
Cust3173,33,[1]Female,[1]Bumiputra,KEDAH,3390,1
Cust3174,33,[1]Female,[1]Bumiputra,KUALA LUMPUR,2610,1
Cust3175,33,[2]Male,[1]Bumiputra,SELANGOR,3380,1
Cust3176,33,[1]Female,[1]Bumiputra,PULAU PINANG,3880,1
Cust3177,33,[1]Female,[1]Bumiputra,PERAK,9320,1
Cust3178,33,[2]Male,[3]Indian,SELANGOR,3710,1
Cust3179,33,[2]Male,[2]Chinese,SELANGOR,4290,1
Cust3180,33,[1]Female,[1]Bumiputra,JOHOR,4880,1
Cust3181,33,[2]Male,[3]Indian,PERAK,12830,1
Cust3182,33,[1]Female,[4]Others,SELANGOR,3470,1
Cust3183,33,[1]Female,[1]Bumiputra,SELANGOR,2450,1
Cust3184,33,[1]Female,[2]Chinese,PULAU PINANG,11570,1
Cust3185,33,[2]Male,[1]Bumiputra,SELANGOR,3420,1
Cust3186,33,[1]Female,[2]Chinese,PULAU PINANG,5730,1
Cust3187,33,[2]Male,[1]Bumiputra,KUALA LUMPUR,15000,1
Cust3188,33,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,5400,1
Cust3189,33,[1]Female,[2]Chinese,KUALA LUMPUR,8880,1
Cust3190,33,[2]Male,[1]Bumiputra,SELANGOR,8570,1
Cust3191,33,[1]Female,[2]Chinese,SELANGOR,3480,1
Cust3192,33,[2]Male,[1]Bumiputra,SELANGOR,3180,1
Cust3193,33,[2]Male,[1]Bumiputra,PAHANG,4680,1
Cust3194,33,[1]Female,[2]Chinese,SELANGOR,6520,1
Cust3195,33,[2]Male,[1]Bumiputra,SELANGOR,4320,1
Cust3196,33,[1]Female,[2]Chinese,KUALA LUMPUR,14200,1
Cust3197,33,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,3150,1
Cust3198,33,[1]Female,[2]Chinese,SELANGOR,6390,1
Cust3199,33,[1]Female,[1]Bumiputra,PERAK,2880,1
Cust3200,33,[2]Male,[1]Bumiputra,KEDAH,6100,1
Cust3201,33,[1]Female,[1]Bumiputra,PUTRAJAYA,4770,1
Cust3202,33,[2]Male,[1]Bumiputra,MELAKA,15000,1
Cust3203,33,[1]Female,[1]Bumiputra,KUALA LUMPUR,2770,1
Cust3204,33,[1]Female,[1]Bumiputra,MELAKA,3100,1
Cust3205,33,[1]Female,[1]Bumiputra,SELANGOR,4220,1
Cust3206,33,[2]Male,[2]Chinese,KUALA LUMPUR,3140,1
Cust3207,33,[1]Female,[1]Bumiputra,SELANGOR,2210,1
Cust3208,33,[2]Male,[2]Chinese,SELANGOR,12550,1
Cust3209,33,[1]Female,[1]Bumiputra,KUALA LUMPUR,3120,1
Cust3210,33,[2]Male,[3]Indian,SELANGOR,7030,1
Cust3211,33,[2]Male,[1]Bumiputra,TERENGGANU,5200,1
Cust3212,33,[2]Male,[1]Bumiputra,KUALA LUMPUR,4430,1
Cust3213,33,[1]Female,[1]Bumiputra,SELANGOR,3280,1
Cust3214,33,[1]Female,[2]Chinese,MELAKA,3130,1
Cust3215,33,[2]Male,[1]Bumiputra,KUALA LUMPUR,4740,1
Cust3216,33,[1]Female,[1]Bumiputra,KUALA LUMPUR,5250,1
Cust3217,33,[1]Female,[1]Bumiputra,PULAU PINANG,7660,1
Cust3218,33,[2]Male,[2]Chinese,PULAU PINANG,12170,1
Cust3219,33,[2]Male,[2]Chinese,PULAU PINANG,8520,1
Cust3220,33,[1]Female,[2]Chinese,SELANGOR,6030,1
Cust3221,33,[2]Male,[1]Bumiputra,SELANGOR,4670,1
Cust3222,33,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,4510,1
Cust3223,33,[2]Male,[2]Chinese,KUALA LUMPUR,12750,1
Cust3224,33,[1]Female,[1]Bumiputra,PAHANG,3900,1
Cust3225,33,[1]Female,[2]Chinese,SELANGOR,15000,1
Cust3226,33,[2]Male,[1]Bumiputra,SELANGOR,4280,1
Cust3227,33,[1]Female,[2]Chinese,KUALA LUMPUR,14350,1
Cust3228,33,[1]Female,[1]Bumiputra,KEDAH,2110,1
Cust3229,33,[2]Male,[1]Bumiputra,SELANGOR,3310,1
Cust3230,33,[1]Female,[1]Bumiputra,SABAH,5780,1
Cust3231,33,[2]Male,[2]Chinese,KUALA LUMPUR,7330,1
Cust3232,33,[2]Male,[1]Bumiputra,KUALA LUMPUR,5130,1
Cust3233,33,[2]Male,[1]Bumiputra,SELANGOR,8390,1
Cust3234,33,[1]Female,[1]Bumiputra,SELANGOR,3430,1
Cust3235,33,[1]Female,[1]Bumiputra,SELANGOR,2890,1
Cust3236,33,[2]Male,[1]Bumiputra,PULAU PINANG,8780,1
Cust3237,33,[1]Female,[1]Bumiputra,SELANGOR,2770,1
Cust3238,33,[1]Female,[2]Chinese,SELANGOR,5650,1
Cust3239,33,[2]Male,[1]Bumiputra,SELANGOR,3230,1
Cust3240,33,[2]Male,[1]Bumiputra,PERAK,3910,1
Cust3241,33,[1]Female,[1]Bumiputra,SELANGOR,3470,1
Cust3242,33,[1]Female,[3]Indian,JOHOR,2130,1
Cust3243,33,[1]Female,[2]Chinese,SELANGOR,7770,1
Cust3244,33,[1]Female,[1]Bumiputra,PERAK,2100,1
Cust3245,33,[2]Male,[1]Bumiputra,SELANGOR,5950,1
Cust3246,33,[2]Male,[1]Bumiputra,SELANGOR,5000,1
Cust3247,33,[1]Female,[1]Bumiputra,KELANTAN,5080,1
Cust3248,33,[2]Male,[1]Bumiputra,SELANGOR,4010,1
Cust3249,33,[2]Male,[2]Chinese,SELANGOR,10170,1
Cust3250,33,[2]Male,[1]Bumiputra,KUALA LUMPUR,4070,1
Cust3251,33,[2]Male,[3]Indian,SELANGOR,4730,1
Cust3252,33,[2]Male,[2]Chinese,PULAU PINANG,8100,1
Cust3253,33,[2]Male,[3]Indian,KUALA LUMPUR,11720,1
Cust3254,33,[2]Male,[1]Bumiputra,SELANGOR,2750,1
Cust3255,33,[1]Female,[2]Chinese,MELAKA,5840,1
Cust3256,33,[1]Female,[1]Bumiputra,KUALA LUMPUR,2320,1
Cust3257,33,[2]Male,[1]Bumiputra,PUTRAJAYA,7270,1
Cust3258,33,[1]Female,[3]Indian,PULAU PINANG,4460,1
Cust3259,33,[1]Female,[1]Bumiputra,PERAK,2400,1
Cust3260,33,[2]Male,[1]Bumiputra,PERLIS,1960,1
Cust3261,32,[1]Female,[1]Bumiputra,PAHANG,6490,1
Cust3262,32,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,3250,1
Cust3263,32,[1]Female,[1]Bumiputra,PULAU PINANG,2500,1
Cust3264,32,[1]Female,[1]Bumiputra,SELANGOR,2540,1
Cust3265,32,[2]Male,[1]Bumiputra,PULAU PINANG,4180,1
Cust3266,32,[2]Male,[2]Chinese,PULAU PINANG,3890,1
Cust3267,32,[2]Male,[2]Chinese,PULAU PINANG,12400,1
Cust3268,32,[2]Male,[2]Chinese,NEGERI SEMBILAN,8690,1
Cust3269,32,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,5880,1
Cust3270,32,[2]Male,[2]Chinese,SELANGOR,13170,1
Cust3271,32,[2]Male,[1]Bumiputra,SELANGOR,4840,1
Cust3272,32,[1]Female,[1]Bumiputra,PULAU PINANG,2700,1
Cust3273,32,[2]Male,[2]Chinese,KEDAH,3160,1
Cust3274,32,[1]Female,[1]Bumiputra,PULAU PINANG,2230,1
Cust3275,32,[2]Male,[2]Chinese,SELANGOR,5540,1
Cust3276,32,[2]Male,[1]Bumiputra,KUALA LUMPUR,15000,1
Cust3277,32,[2]Male,[1]Bumiputra,SELANGOR,11370,1
Cust3278,32,[1]Female,[1]Bumiputra,SELANGOR,3570,1
Cust3279,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,6050,1
Cust3280,32,[1]Female,[2]Chinese,KEDAH,3110,1
Cust3281,32,[2]Male,[1]Bumiputra,SELANGOR,3810,1
Cust3282,32,[1]Female,[1]Bumiputra,JOHOR,9240,1
Cust3283,32,[2]Male,[1]Bumiputra,JOHOR,3300,1
Cust3284,32,[2]Male,[1]Bumiputra,MELAKA,3370,1
Cust3285,32,[1]Female,[2]Chinese,JOHOR,4750,1
Cust3286,32,[1]Female,[1]Bumiputra,PUTRAJAYA,5020,1
Cust3287,32,[2]Male,[1]Bumiputra,KUALA LUMPUR,10900,1
Cust3288,32,[1]Female,[2]Chinese,NEGERI SEMBILAN,3690,1
Cust3289,32,[2]Male,[2]Chinese,JOHOR,13750,1
Cust3290,32,[1]Female,[1]Bumiputra,SELANGOR,2300,1
Cust3291,32,[2]Male,[1]Bumiputra,SELANGOR,13140,1
Cust3292,32,[1]Female,[1]Bumiputra,SELANGOR,3470,1
Cust3293,32,[1]Female,[1]Bumiputra,SELANGOR,6500,1
Cust3294,32,[1]Female,[2]Chinese,SELANGOR,11870,1
Cust3295,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,2830,1
Cust3296,32,[1]Female,[1]Bumiputra,PAHANG,3790,1
Cust3297,32,[2]Male,[1]Bumiputra,PAHANG,2240,1
Cust3298,32,[1]Female,[2]Chinese,SELANGOR,4610,1
Cust3299,32,[1]Female,[2]Chinese,PULAU PINANG,2990,1
Cust3300,32,[2]Male,[1]Bumiputra,SELANGOR,3060,1
Cust3301,32,[1]Female,[2]Chinese,SELANGOR,2810,1
Cust3302,32,[2]Male,[2]Chinese,SELANGOR,7040,1
Cust3303,32,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,11270,1
Cust3304,32,[1]Female,[2]Chinese,KUALA LUMPUR,4970,1
Cust3305,32,[1]Female,[4]Others,PAHANG,3080,1
Cust3306,32,[2]Male,[1]Bumiputra,SELANGOR,6510,1
Cust3307,32,[1]Female,[1]Bumiputra,JOHOR,1960,1
Cust3308,32,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,6250,1
Cust3309,32,[1]Female,[2]Chinese,KUALA LUMPUR,4990,1
Cust3310,32,[2]Male,[1]Bumiputra,SELANGOR,5180,1
Cust3311,32,[2]Male,[1]Bumiputra,SELANGOR,6860,1
Cust3312,32,[2]Male,[2]Chinese,SELANGOR,20860,1
Cust3313,32,[2]Male,[2]Chinese,SELANGOR,11900,1
Cust3314,32,[2]Male,[1]Bumiputra,SELANGOR,4890,1
Cust3315,32,[1]Female,[2]Chinese,PULAU PINANG,4390,1
Cust3316,32,[1]Female,[2]Chinese,SELANGOR,5190,1
Cust3317,32,[2]Male,[1]Bumiputra,SELANGOR,4090,1
Cust3318,32,[1]Female,[1]Bumiputra,MELAKA,2240,1
Cust3319,32,[1]Female,[1]Bumiputra,SELANGOR,3720,1
Cust3320,32,[1]Female,[2]Chinese,JOHOR,2210,1
Cust3321,32,[1]Female,[1]Bumiputra,PUTRAJAYA,3720,1
Cust3322,32,[2]Male,[1]Bumiputra,PERAK,3510,1
Cust3323,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,12680,1
Cust3324,32,[1]Female,[2]Chinese,KUALA LUMPUR,3830,1
Cust3325,32,[2]Male,[1]Bumiputra,KELANTAN,2680,1
Cust3326,32,[1]Female,[1]Bumiputra,SELANGOR,3580,1
Cust3327,32,[1]Female,[1]Bumiputra,PAHANG,1950,1
Cust3328,32,[2]Male,[1]Bumiputra,PERAK,4640,1
Cust3329,32,[1]Female,[1]Bumiputra,JOHOR,1840,1
Cust3330,32,[2]Male,[2]Chinese,PULAU PINANG,1990,1
Cust3331,32,[1]Female,[1]Bumiputra,PERAK,9400,1
Cust3332,32,[1]Female,[1]Bumiputra,PULAU PINANG,4390,1
Cust3333,32,[1]Female,[1]Bumiputra,SELANGOR,3650,1
Cust3334,32,[2]Male,[2]Chinese,KUALA LUMPUR,2810,1
Cust3335,32,[2]Male,[1]Bumiputra,KUALA LUMPUR,3610,1
Cust3336,32,[1]Female,[1]Bumiputra,SELANGOR,3470,1
Cust3337,32,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,3710,1
Cust3338,32,[2]Male,[1]Bumiputra,SELANGOR,12910,1
Cust3339,32,[1]Female,[2]Chinese,SELANGOR,5000,1
Cust3340,32,[1]Female,[2]Chinese,JOHOR,8130,1
Cust3341,32,[1]Female,[1]Bumiputra,PERAK,2130,1
Cust3342,32,[1]Female,[1]Bumiputra,MELAKA,6440,1
Cust3343,32,[2]Male,[2]Chinese,KUALA LUMPUR,15000,1
Cust3344,32,[2]Male,[1]Bumiputra,TERENGGANU,8160,1
Cust3345,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,3150,1
Cust3346,32,[1]Female,[1]Bumiputra,KELANTAN,3040,1
Cust3347,32,[1]Female,[1]Bumiputra,KELANTAN,6050,1
Cust3348,32,[1]Female,[1]Bumiputra,PUTRAJAYA,6170,1
Cust3349,32,[1]Female,[1]Bumiputra,JOHOR,2210,1
Cust3350,32,[1]Female,[2]Chinese,PULAU PINANG,5140,1
Cust3351,32,[1]Female,[1]Bumiputra,SELANGOR,2460,1
Cust3352,32,[1]Female,[2]Chinese,KUALA LUMPUR,2730,1
Cust3353,32,[1]Female,[2]Chinese,JOHOR,7220,1
Cust3354,32,[1]Female,[1]Bumiputra,SELANGOR,10760,1
Cust3355,32,[2]Male,[1]Bumiputra,SELANGOR,5560,1
Cust3356,32,[1]Female,[1]Bumiputra,SELANGOR,2390,1
Cust3357,32,[2]Male,[1]Bumiputra,SELANGOR,7650,1
Cust3358,32,[2]Male,[1]Bumiputra,KEDAH,10010,1
Cust3359,32,[2]Male,[4]Others,PULAU PINANG,12000,1
Cust3360,32,[1]Female,[1]Bumiputra,PERAK,13150,1
Cust3361,32,[2]Male,[1]Bumiputra,PERAK,2890,1
Cust3362,32,[1]Female,[1]Bumiputra,KELANTAN,6410,1
Cust3363,32,[2]Male,[1]Bumiputra,SELANGOR,3820,1
Cust3364,32,[1]Female,[1]Bumiputra,SELANGOR,8150,1
Cust3365,32,[2]Male,[1]Bumiputra,PULAU PINANG,3510,1
Cust3366,32,[1]Female,[1]Bumiputra,SELANGOR,2750,1
Cust3367,32,[2]Male,[1]Bumiputra,SELANGOR,3250,1
Cust3368,32,[2]Male,[1]Bumiputra,SELANGOR,3530,1
Cust3369,32,[1]Female,[2]Chinese,SELANGOR,7860,1
Cust3370,32,[2]Male,[1]Bumiputra,SELANGOR,5510,1
Cust3371,32,[2]Male,[1]Bumiputra,PERAK,2890,1
Cust3372,32,[2]Male,[1]Bumiputra,PULAU PINANG,5430,1
Cust3373,32,[2]Male,[1]Bumiputra,KELANTAN,3110,1
Cust3374,32,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,6980,1
Cust3375,32,[2]Male,[2]Chinese,PULAU PINANG,1960,1
Cust3376,32,[1]Female,[1]Bumiputra,SELANGOR,4200,1
Cust3377,32,[1]Female,[2]Chinese,PULAU PINANG,5890,1
Cust3378,32,[1]Female,[1]Bumiputra,PERAK,2060,1
Cust3379,32,[2]Male,[1]Bumiputra,KUALA LUMPUR,4360,1
Cust3380,32,[1]Female,[1]Bumiputra,SELANGOR,5410,1
Cust3381,32,[2]Male,[1]Bumiputra,SELANGOR,7500,1
Cust3382,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,6170,1
Cust3383,32,[1]Female,[1]Bumiputra,SELANGOR,2040,1
Cust3384,32,[2]Male,[2]Chinese,PULAU PINANG,14050,1
Cust3385,32,[1]Female,[2]Chinese,KUALA LUMPUR,15000,1
Cust3386,32,[1]Female,[1]Bumiputra,PULAU PINANG,3430,1
Cust3387,32,[2]Male,[1]Bumiputra,SELANGOR,2400,1
Cust3388,32,[2]Male,[1]Bumiputra,SELANGOR,1940,1
Cust3389,32,[1]Female,[1]Bumiputra,SELANGOR,6650,1
Cust3390,32,[1]Female,[1]Bumiputra,SELANGOR,4360,1
Cust3391,32,[1]Female,[1]Bumiputra,SELANGOR,4360,1
Cust3392,32,[2]Male,[1]Bumiputra,SELANGOR,4350,1
Cust3393,32,[1]Female,[1]Bumiputra,PERAK,3000,1
Cust3394,32,[2]Male,[1]Bumiputra,SELANGOR,5590,1
Cust3395,32,[1]Female,[1]Bumiputra,KELANTAN,6110,1
Cust3396,32,[1]Female,[3]Indian,SABAH,2630,1
Cust3397,32,[2]Male,[2]Chinese,SELANGOR,5810,1
Cust3398,32,[1]Female,[2]Chinese,PULAU PINANG,1980,1
Cust3399,32,[2]Male,[2]Chinese,MELAKA,4650,1
Cust3400,32,[1]Female,[1]Bumiputra,TERENGGANU,4000,1
Cust3401,32,[2]Male,[2]Chinese,SELANGOR,10210,1
Cust3402,32,[1]Female,[2]Chinese,SELANGOR,2460,1
Cust3403,32,[1]Female,[1]Bumiputra,KEDAH,2340,1
Cust3404,32,[2]Male,[1]Bumiputra,SELANGOR,14620,1
Cust3405,32,[2]Male,[1]Bumiputra,SELANGOR,2040,1
Cust3406,32,[2]Male,[1]Bumiputra,SELANGOR,3250,1
Cust3407,32,[1]Female,[1]Bumiputra,SELANGOR,5580,1
Cust3408,32,[1]Female,[1]Bumiputra,PUTRAJAYA,15000,1
Cust3409,32,[2]Male,[1]Bumiputra,PUTRAJAYA,2520,1
Cust3410,32,[2]Male,[2]Chinese,KEDAH,5230,1
Cust3411,32,[1]Female,[1]Bumiputra,TERENGGANU,2500,1
Cust3412,32,[1]Female,[2]Chinese,MELAKA,3980,1
Cust3413,32,[2]Male,[1]Bumiputra,SELANGOR,4860,1
Cust3414,32,[2]Male,[1]Bumiputra,PUTRAJAYA,4240,1
Cust3415,32,[1]Female,[1]Bumiputra,KEDAH,2550,1
Cust3416,32,[2]Male,[1]Bumiputra,SELANGOR,8110,1
Cust3417,32,[1]Female,[1]Bumiputra,SELANGOR,4350,1
Cust3418,32,[2]Male,[1]Bumiputra,SELANGOR,8460,1
Cust3419,32,[2]Male,[1]Bumiputra,SELANGOR,4370,1
Cust3420,32,[1]Female,[1]Bumiputra,PERAK,2350,1
Cust3421,32,[2]Male,[1]Bumiputra,KEDAH,3830,1
Cust3422,32,[1]Female,[1]Bumiputra,SELANGOR,6460,1
Cust3423,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,11350,1
Cust3424,32,[1]Female,[1]Bumiputra,SELANGOR,5360,1
Cust3425,32,[1]Female,[2]Chinese,KUALA LUMPUR,2100,1
Cust3426,32,[1]Female,[1]Bumiputra,PAHANG,8470,1
Cust3427,32,[1]Female,[1]Bumiputra,KEDAH,3350,1
Cust3428,32,[2]Male,[1]Bumiputra,JOHOR,6840,1
Cust3429,32,[2]Male,[2]Chinese,SELANGOR,13040,1
Cust3430,32,[1]Female,[1]Bumiputra,KELANTAN,3900,1
Cust3431,32,[2]Male,[1]Bumiputra,SELANGOR,3850,1
Cust3432,32,[1]Female,[2]Chinese,JOHOR,4540,1
Cust3433,32,[2]Male,[1]Bumiputra,PERAK,3390,1
Cust3434,32,[2]Male,[3]Indian,SELANGOR,6000,1
Cust3435,32,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,4930,1
Cust3436,32,[1]Female,[1]Bumiputra,SELANGOR,4030,1
Cust3437,32,[2]Male,[1]Bumiputra,SELANGOR,7390,1
Cust3438,32,[2]Male,[1]Bumiputra,KEDAH,4620,1
Cust3439,32,[1]Female,[1]Bumiputra,SELANGOR,5020,1
Cust3440,32,[2]Male,[1]Bumiputra,KUALA LUMPUR,3080,1
Cust3441,32,[2]Male,[2]Chinese,SELANGOR,2510,1
Cust3442,32,[1]Female,[1]Bumiputra,PAHANG,4270,1
Cust3443,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,3400,1
Cust3444,32,[1]Female,[1]Bumiputra,PULAU PINANG,3690,1
Cust3445,32,[2]Male,[1]Bumiputra,PERAK,4830,1
Cust3446,32,[1]Female,[1]Bumiputra,JOHOR,2240,1
Cust3447,32,[1]Female,[1]Bumiputra,SELANGOR,3530,1
Cust3448,32,[1]Female,[1]Bumiputra,JOHOR,9950,1
Cust3449,32,[1]Female,[1]Bumiputra,SELANGOR,2950,1
Cust3450,32,[2]Male,[2]Chinese,MELAKA,6580,1
Cust3451,32,[1]Female,[3]Indian,PERAK,2600,1
Cust3452,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,5730,1
Cust3453,32,[2]Male,[1]Bumiputra,SELANGOR,3870,1
Cust3454,32,[2]Male,[1]Bumiputra,PULAU PINANG,3720,1
Cust3455,32,[1]Female,[1]Bumiputra,MELAKA,1970,1
Cust3456,32,[1]Female,[1]Bumiputra,JOHOR,3520,1
Cust3457,32,[1]Female,[1]Bumiputra,SELANGOR,3550,1
Cust3458,32,[1]Female,[1]Bumiputra,PAHANG,2020,1
Cust3459,32,[1]Female,[2]Chinese,SELANGOR,5100,1
Cust3460,32,[2]Male,[1]Bumiputra,SELANGOR,5150,1
Cust3461,32,[2]Male,[3]Indian,SELANGOR,2070,1
Cust3462,32,[1]Female,[1]Bumiputra,KELANTAN,2980,1
Cust3463,32,[1]Female,[1]Bumiputra,KUALA LUMPUR,9010,1
Cust3464,32,[1]Female,[1]Bumiputra,SELANGOR,4560,1
Cust3465,32,[2]Male,[2]Chinese,SELANGOR,2500,1
Cust3466,32,[2]Male,[1]Bumiputra,KUALA LUMPUR,4570,1
Cust3467,32,[2]Male,[2]Chinese,PULAU PINANG,3720,1
Cust3468,31,[2]Male,[1]Bumiputra,SELANGOR,9090,1
Cust3469,31,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,2170,1
Cust3470,31,[1]Female,[2]Chinese,PULAU PINANG,4080,1
Cust3471,31,[2]Male,[1]Bumiputra,SELANGOR,4450,1
Cust3472,31,[1]Female,[1]Bumiputra,KUALA LUMPUR,2900,1
Cust3473,31,[1]Female,[1]Bumiputra,SELANGOR,7130,1
Cust3474,31,[1]Female,[1]Bumiputra,JOHOR,3000,1
Cust3475,31,[1]Female,[1]Bumiputra,TERENGGANU,6600,1
Cust3476,31,[1]Female,[1]Bumiputra,PAHANG,2030,1
Cust3477,31,[2]Male,[2]Chinese,PULAU PINANG,3450,1
Cust3478,31,[2]Male,[1]Bumiputra,SELANGOR,5650,1
Cust3479,31,[1]Female,[1]Bumiputra,KELANTAN,2090,1
Cust3480,31,[2]Male,[1]Bumiputra,PAHANG,12850,1
Cust3481,31,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust3482,31,[2]Male,[1]Bumiputra,SELANGOR,2890,1
Cust3483,31,[2]Male,[1]Bumiputra,KUALA LUMPUR,3950,1
Cust3484,31,[2]Male,[1]Bumiputra,JOHOR,7360,1
Cust3485,31,[2]Male,[1]Bumiputra,KUALA LUMPUR,2800,1
Cust3486,31,[1]Female,[1]Bumiputra,TERENGGANU,2350,1
Cust3487,31,[1]Female,[1]Bumiputra,SELANGOR,2870,1
Cust3488,31,[2]Male,[1]Bumiputra,KUALA LUMPUR,3510,1
Cust3489,31,[1]Female,[2]Chinese,MELAKA,5570,1
Cust3490,31,[1]Female,[2]Chinese,SELANGOR,3560,1
Cust3491,31,[2]Male,[1]Bumiputra,PERAK,3010,1
Cust3492,31,[2]Male,[2]Chinese,JOHOR,3860,1
Cust3493,31,[2]Male,[1]Bumiputra,PERAK,4590,1
Cust3494,31,[1]Female,[2]Chinese,PULAU PINANG,4910,1
Cust3495,31,[1]Female,[2]Chinese,KEDAH,6330,1
Cust3496,31,[2]Male,[1]Bumiputra,SELANGOR,2710,1
Cust3497,31,[1]Female,[2]Chinese,PULAU PINANG,7300,1
Cust3498,31,[1]Female,[1]Bumiputra,PULAU PINANG,4800,1
Cust3499,31,[2]Male,[2]Chinese,PULAU PINANG,3500,1
Cust3500,31,[1]Female,[2]Chinese,JOHOR,1990,1
Cust3501,31,[1]Female,[1]Bumiputra,SELANGOR,3800,1
Cust3502,31,[1]Female,[2]Chinese,KUALA LUMPUR,3710,1
Cust3503,31,[2]Male,[1]Bumiputra,KELANTAN,2140,1
Cust3504,31,[2]Male,[1]Bumiputra,SELANGOR,2420,1
Cust3505,31,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,2190,1
Cust3506,31,[1]Female,[1]Bumiputra,KEDAH,6340,1
Cust3507,31,[1]Female,[1]Bumiputra,PAHANG,5220,1
Cust3508,31,[1]Female,[1]Bumiputra,JOHOR,4890,1
Cust3509,31,[2]Male,[2]Chinese,SELANGOR,7650,1
Cust3510,31,[1]Female,[1]Bumiputra,KEDAH,3350,1
Cust3511,31,[1]Female,[3]Indian,SELANGOR,14950,1
Cust3512,31,[1]Female,[3]Indian,PAHANG,9170,1
Cust3513,31,[1]Female,[1]Bumiputra,SELANGOR,3280,1
Cust3514,31,[2]Male,[3]Indian,SELANGOR,8200,1
Cust3515,31,[1]Female,[1]Bumiputra,KUALA LUMPUR,3750,1
Cust3516,31,[1]Female,[1]Bumiputra,SELANGOR,4870,1
Cust3517,31,[1]Female,[1]Bumiputra,KELANTAN,5480,1
Cust3518,31,[1]Female,[1]Bumiputra,SELANGOR,3500,1
Cust3519,31,[1]Female,[1]Bumiputra,KELANTAN,4110,1
Cust3520,31,[2]Male,[1]Bumiputra,PULAU PINANG,4770,1
Cust3521,31,[1]Female,[1]Bumiputra,SELANGOR,4350,1
